lemmas,positif_oneriler
"['iyi', 'tabi', 'sonradan', 'sorun', 'çık']","['tabi sonradan', 'sonradan sorun', 'sorun çık', 'sonradan', 'iyi tabi']"
"['iyi', 'tavsiye']","['iyi tavsiye', 'tavsiye', 'iyi']"
"['memnun', 'iyi', 'yar']","['memnun iyi', 'memnun', 'iyi yar', 'iyi', 'yar']"
"['dünya', 'kolay', 'yöntem', 'aycell', 'kelime', 'tamamen', 'eski', 'aycell', 'iyi', 'pişman']","['eski', 'tamamen eski', 'aycell kelime', 'kelime tamamen', 'iyi pişman']"
"['iyi', 'güzel', 'var', 'sağlık']","['iyi güzel', 'iyi', 'güzel', 'güzel var', 'var sağlık']"
['iyi'],['iyi']
"['aycell', 'iyi', 'yont', 'faiz']","['faiz', 'aycell iyi', 'iyi yont', 'yont faiz', 'iyi']"
"['veri', 'devametmek', 'wifi', 'işlem', 'dünya', 'saçma', 'önlem', 'hariç', 'gayet', 'iyi']","['devametmek wifi', 'wifi işlem', 'wifi', 'önlem hariç', 'işlem dünya']"
"['aycell', 'memnun', 'limit', 'düşük', 'düzen', 'öde', 'rağmen', 'anlayış', 'bekle', 'lütfen', 'limit', 'yüksel', 'iyi', 'kart', 'kullan', 'aycell', 'dış', 'anlayış', 'tolerans', 'bekle', 'inan', 'beri', 'turkcell', 'iyimtşkederim']","['anlayış tolerans', 'tolerans bekle', 'rağmen anlayış', 'anlayış bekle', 'tolerans']"
"['iyi', 'kazı', 'kazan', 'puan', 'kazan', 'hafta', 'kere']","['kazan hafta', 'kazan puan', 'hafta kere', 'puan kazan', 'hafta']"
"['böyle', 'öde', 'kart']","['böyle öde', 'öde', 'öde kart', 'böyle', 'kart']"
['iyi'],['iyi']
"['iyi', 'tavsiye']","['iyi tavsiye', 'tavsiye', 'iyi']"
"['birey', 'eksik', 'muhtemelen', 'sanal', 'aycell', 'kullan', 'herşey', 'normal', 'gayet', 'iyi']","['herşey normal', 'muhtemelen sanal', 'gayet iyi', 'eksik muhtemelen', 'iyi']"
"['iyi', 'pub', 'mobile', 'sevgili', 'eymir', 'arkadaş', 'arkadaş', 'davet', 'kaza']","['pub mobile', 'iyi pub', 'pub', 'arkadaş davet', 'arkadaş arkadaş']"
"['iyi', 'güzel', 'iyi', 'şaşır', 'banka', 'banka', 'alet', 'çi̇zi̇', 'yorum', 'bannkkaaa', 'paycel', 'para', 'çek', 'aycell', 'yorum', 'kari', 'bak']","['şaşır banka', 'banka alet', 'banka', 'banka banka', 'para çek']"
"['arkadaş', 'avantaj', 'net', 'kural', 'mevcut', 'aycell', 'kampanya', 'kampanya', 'detay', 'detay', 'incele', 'aaa', 'şöyle', 'iade', 'puan', 'kampanya', 'detay', 'kadar', 'fazla', 'ali', 'cengiz', 'oyun', 'gerek', 'yok', 'devam', 'böyle', 'mağduriyet', 'oluş', 'yorum', 'okuyan', 'kişi', 'direk', 'nas', 'tercih', 'herşey', 'net', 'tık', 'iade']","['puan kampanya', 'kampanya kampanya', 'aycell kampanya', 'kampanya detay', 'kampanya']"
"['siz', 'tavsiye', 'i̇nternet', 'getir', 'iste', 'puan', 'böyle', 'gör']","['puan böyle', 'siz tavsiye', 'böyle gör', 'siz', 'getir iste']"
"['payccel', 'uygulamsina', 'gir', 'şifre', 'unut', 'posta', 'kod', 'yenile', 'lütfen', 'yardımcı', 'olur', 'siz', 'zahmet']","['şifre', 'gir şifre', 'şifre unut', 'posta kod', 'kod']"
"['sakın', 'kullan', 'alısveris', 'iyi', 'iade', 'asla', 'bakiye', 'geri', 'yansitmiyorlar', 'mail', 'ustunç', 'mail', 'dekont', 'yolla', 'yine', 'iade', 'bddk', 'bil', 'artık', 'kal']","['yansitmiyorlar mail', 'mail dekont', 'mail', 'sakın', 'bddk bil']"
"['hat', 'türktelekom', 'turkcell', 'taşı', 'aycell', 'hesap', 'sil', 'git', 'şimdi', 'böyle', 'sistem', 'para', 'emanet', 'müşteri', 'hizmet', 'ara', 'sil', 'yükle', 'düzel', 'kapa', 'kendi', 'gelir', 'destek', 'rezil', 'diz', 'boy']","['emanet müşteri', 'müşteri hizmet', 'müşteri', 'böyle sistem', 'türktelekom turkcell']"
['iyi'],['iyi']
"['iyi', 'gün', 'turkcell', 'aile', 'bugün', 'aycell', 'gir', 'fatura', 'öde', 'iste', 'aycell', 'fatura', 'öde', 'ilk', 'fatura', 'işlem', 'ücret', 'talep', 'öde', 'böyle', 'öde', 'kimse', 'bul', 'herşey', 'para', 'hal', 'i̇stanbulkart', 'yükle', 'para', 'iste', 'aylık', 'aycell', 'premium', 'biz', 'hepsiburada', 'hepsipay', 'para', 'yükle', 'kes', 'turkcell', 'yakış', 'hareket']","['fatura öde', 'hepsipay para', 'öde böyle', 'böyle öde', 'öde iste']"
['iyi'],['iyi']
"['kullan', 'hal', 'telefon', 'numara', 'hoş', 'mesaj', 'kullan', 'ses', 'doğrula', 'iste', 'iyi']","['telefon numara', 'hal telefon', 'telefon', 'numara hoş', 'mesaj kullan']"
['iyi'],['iyi']
"['iyi', 'aycell']","['iyi aycell', 'iyi', 'aycell']"
"['güzel', 'kapa', 'bakım', 'düşük', 'kal', 'biraz', 'güzel', 'kampanya', 'getir', 'iyi', 'gine', 'emek', 'sağlık']","['iyi gine', 'güzel kampanya', 'getir iyi', 'kampanya getir', 'güzel kapa']"
"['kendi', 'kendi', 'aycell', 'puan', 'belirle', 'aycell', 'puan', 'gerek', 'palcell', 'puan', 'var', 'düzel', 'lütfen']","['puan belirle', 'puan gerek', 'puan var', 'belirle aycell', 'belirle']"
"['iyi', 'numara']","['iyi numara', 'iyi', 'numara']"
"['beş', 'kuruş', 'şifre', 'bil', 'şifre', 'yenile', 'müşteri', 'hizmet', 'ara', 'şifre', 'iste', 'şifre', 'işlem']","['şifre işlem', 'şifre yenile', 'şifre', 'iste şifre', 'kuruş şifre']"
"['iyi', 'banka', 'iyi', 'anla']","['iyi banka', 'banka iyi', 'banka', 'iyi anla', 'iyi']"
"['posta', 'şifre', 'yenile', 'gir', 'düzel', 'lütfen']","['posta şifre', 'şifre yenile', 'şifre', 'posta', 'lütfen']"
"['iyi', 'oygolama', 'siz', 'tavsiye']","['siz tavsiye', 'tavsiye', 'iyi oygolama', 'oygolama siz', 'siz']"
"['güzel', 'iyi', 'iyi']","['güzel iyi', 'iyi iyi', 'iyi', 'güzel']"
"['şenlik', 'güzel', 'keşke', 'böyle']","['şenlik güzel', 'şenlik', 'güzel keşke', 'güzel', 'keşke']"
"['aynı', 'kredi', 'kart', 'aycell', 'iyi']","['kredi kart', 'aynı kredi', 'kredi', 'kart aycell', 'aycell iyi']"
"['güzel', 'kart', 'değiş', 'düzel', 'iyi', 'bird', 'giriş', 'şifre', 'unut', 'eposta', 'hesap', 'kayıp', 'şifre', 'değiş', 'düzgün', 'giriş', 'mesela', 'telefon', 'numara', 'kod', 'giriş']","['kart değiş', 'güzel kart', 'giriş şifre', 'kayıp şifre', 'şifre değiş']"
"['aralık', 'yıl', 'uzun', 'gece', 'özel', 'düzenle', 'puan', 'hediye', 'kampanya', 'tam', 'rezil', 'şeref', 'dolandırıcı', 'sahtekar', 'hediye', 'giriş', 'iste', 'gir', 'engelle', 'yet', 'hediye', 'dünya', 'tıkla', 'şua', 'arıza', 'var', 'yazı', 'çık', 'kendi', 'iste', 'kişi', 'diğer', 'herkes', 'engelle', 'yazık', 'haram', 'zıkkım', 'hak', 'devlet', 'sahtekar', 'aycell', 'acil', 'yüksek', 'ceza', 'bekle']","['sahtekar hediye', 'hediye kampanya', 'şeref dolandırıcı', 'dolandırıcı sahtekar', 'devlet sahtekar']"
"['etkin', 'gün', 'güzel', 'etkin', 'var', 'siz', 'ödül', 'don', 'düşün', 'zar', 'zor', 'gir', 'phone', 'git', 'tesadüf', 'dava', 'gerek', 'siz']","['git tesadüf', 'siz ödül', 'gerek siz', 'var siz', 'siz']"
"['şifre', 'unut', 'yenile', 'ara', 'kimse', 'ilgilen']","['şifre unut', 'şifre', 'unut yenile', 'kimse ilgilen', 'ara kimse']"
['iyi'],['iyi']
"['öner', 'para', 'yardım', 'merkez', 'kap', 'sırf', 'çık', 'yıldız', 'kullan', 'git', 'papara', 'kullan', 'iyi']","['çık yıldız', 'git papara', 'sırf çık', 'kullan git', 'yıldız kullan']"
"['böyle', 'allah', 'bela', 'haber', 'ali', 'fatura', 'yansitildi', 'sikaye']","['fatura yansitildi', 'ali fatura', 'böyle allah', 'yansitildi sikaye', 'yansitildi']"
"['turkcell', 'ortaklık', 'aycell', 'milyonlarca', 'insan', 'hizmet', 'sağla', 'hediye', 'para', 'dağıt', 'kuruluş', 'önce', 'sağla', 'kutla', 'emek', 'geçen', 'merkez']","['turkcell ortaklık', 'milyonlarca insan', 'hediye para', 'milyonlarca', 'aycell milyonlarca']"
"['şahıs', 'ait', 'numara', 'biri', 'hesap', 'onay', 'kod', 'payla', 'hal', 'numara', 'hesap', 'şahıs', 'güzel', 'kullan', 'hesap', 'şahıs', 'ulaş', 'hesap', 'bile', 'giriş', 'sağla', 'numara', 'kaydet', 'eposta', 'hesap', 'şifre', 'yenile', 'kısım', 'mail', 'adres', 'değiş', 'geçersiz', 'mail', 'kod', 'çık', 'hesap', 'gir', 'şahıs', 'ulaş', 'rezalet', 'güvenlik', 'sistem', 'var', 'tebrik', 'insan', 'kolay', 'sahte', 'hesap']","['biri hesap', 'numara hesap', 'ait numara', 'hesap bile', 'kaydet eposta']"
"['evvel', 'kart', 'kredi', 'varit', 'aksat', 'otomatik', 'git', 'son', 'kart', 'gelmektedirneden', 'böyle', 'kredi', 'dost', 'lütfen', 'kredi', 'iste', 'memnun', 'yaya', 'dirlik']","['kart kredi', 'kredi iste', 'kredi varit', 'böyle kredi', 'lütfen kredi']"
"['şifre', 'unut', 'mail', 'adres', 'yenile', 'şifre', 'gönder', 'mail', 'adres', 'şifre', 'yenile', 'yardımcı', 'lütfen', 'alican', 'yeni', 'şifre']","['şifre gönder', 'adres şifre', 'şifre yenile', 'yenile şifre', 'yeni şifre']"
"['iyi', 'pen']","['iyi pen', 'pen', 'iyi']"
"['iyi', 'tavsiye']","['iyi tavsiye', 'tavsiye', 'iyi']"
"['iyi', 'başka', 'laf', 'yok']","['laf yok', 'iyi başka', 'yok', 'iyi', 'başka laf']"
"['iyi', 'harika', 'bayıl']","['iyi harika', 'harika bayıl', 'harika', 'iyi', 'bayıl']"
['iyi'],['iyi']
"['güzel', 'beğen', 'düşün', 'sun']","['güzel beğen', 'beğen düşün', 'beğen', 'güzel', 'düşün sun']"
['iyi'],['iyi']
"['aycell', 'dünya', 'öde', 'alt', 'yapı', 'teknoloji', 'yıl', 'önce', 'çık', 'trol', 'sistem', 'kendi', 'alt', 'yapı', 'kullan', 'müşteri', 'biz', 'para', 'ülke', 'tut', 'yerli', 'sistem', 'gelişim', 'katkı', 'sağla', 'düşün', 'yerli', 'büyük', 'şirket', 'yol', 'müşteri', 'müşteri', 'olabilecektroy', 'sistem', 'geç', 'kişi', 'önem', 'adım', 'düşün', 'trol', 'izin', 'diğer', 'şirket', 'tercih', 'önem']","['trol sistem', 'müşteri olabilecektroy', 'şirket tercih', 'kullan müşteri', 'yol müşteri']"
"['veli', 'beyan', 'çıkar', 'bari', 'adam', 'veli', 'telefon', 'ekle', 'rağmen', 'onay', 'kod', 'online', 'alışveriş', 'kullan', 'kart', 'kullan']","['kullan kart', 'kart kullan', 'online alışveriş', 'alışveriş kullan', 'veli telefon']"
['iyi'],['iyi']
"['memnun', 'iyi', 'var', 'aycell']","['memnun iyi', 'iyi var', 'iyi', 'memnun', 'var']"
"['güzel', 'dijital', 'cüzdan', 'ara', 'sev', 'kullan', 'tek', 'program', 'kendi', 'ait', 'ilan', 'daha', 'güzel', 'teşekkür', 'aycell']","['dijital cüzdan', 'güzel dijital', 'cüzdan ara', 'cüzdan', 'ait ilan']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['giriş', 'son', 'hafta', 'master', 'hizmet', 'görüş', 'sonuç', 'ayni', 'böyle', 'devam', 'hesabi', 'kapa']","['giriş son', 'hafta master', 'hesabi kapa', 'son hafta', 'sonuç ayni']"
['iyi'],['iyi']
"['beğen', 'kullan', 'değil', 'öde', 'gerek', 'fatura', 'yansı', 'paycel', 'bakiye', 'öde', 'tut', 'hesap', 'yansı', 'son', 'zaman', 'hesap', 'havale', 'şaşır', 'memnun', 'değil', 'dolandır']","['fatura yansı', 'bakiye öde', 'hesap yansı', 'değil öde', 'gerek fatura']"
"['iyi', 'boz', 'kendi', 'nakit', 'sek', 'para']","['kendi nakit', 'iyi boz', 'iyi', 'kendi', 'nakit sek']"
"['kimlik', 'doğrula', 'para', 'gönder', 'gerek', 'fakat', 'tane', 'banka', 'var', 'banka', 'garanti', 'banka', 'yok', 'lütfen', 'banka', 'çeşit', 'sevinirimonun', 'harici', 'aycell', 'memnun', 'iyi', 'kampanya', 'var', 'herkes', 'tavsiye']","['lütfen banka', 'banka garanti', 'garanti banka', 'tane banka', 'banka var']"
"['saye', 'iyi', 'şekil', 'hesap', 'içerik', 'mevcut']","['hesap içerik', 'iyi şekil', 'şekil hesap', 'içerik mevcut', 'hesap']"
"['güzel', 'şifre', 'unut', 'şifre', 'yenile', 'yenile', 'buton', 'bas', 'lütfen', 'yardımcı', 'sevin', 'iyi', 'çalış']","['şifre yenile', 'şifre', 'unut şifre', 'şifre unut', 'yenile buton']"
"['aycell', 'biz', 'siz', 'saygı', 'sun', 'iyi', 'var', 'teşekkür', 'turan', 'aksu']","['siz saygı', 'var teşekkür', 'teşekkür', 'teşekkür turan', 'saygı sun']"
"['allah', 'aşk', 'hazır', 'limit', 'başka', 'aycell', 'hesap', 'gönder', 'şahane', 'özellik', 'hangi', 'akıl', 'hizmet', 'kaldır', 'kadar', 'merak', 'zaten', 'hız', 'hak', 'getir', 'üst', 'böyle', 'saçma', 'imza', 'tebrik', 'mükemmel', 'mahvet']","['allah aşk', 'allah', 'gönder şahane', 'aşk', 'akıl']"
['iyi'],['iyi']
"['fatura', 'öde', 'sonra', 'turkcell', 'veda', 'birlikte', 'böyle', 'devam']","['sonra turkcell', 'turkcell veda', 'veda birlikte', 'öde sonra', 'turkcell']"
"['bina', 'para', 'aktar', 'iyi', 'saçmala', 'düzel', 'sek', 'geri', 'öde', 'nakit', 'ihtiyaç', 'karşıla', 'ihtiyaç', 'var', 'çekim']","['bina para', 'para aktar', 'öde nakit', 'geri öde', 'öde']"
"['iyi', 'beğendi']","['iyi beğendi', 'beğendi', 'iyi']"
"['iyi', 'kan', 'millet', 'aycell', 'kart', 'bile', 'aktar']","['kart bile', 'aycell kart', 'iyi kan', 'bile aktar', 'kan millet']"
['iyi'],['iyi']
['iyi'],['iyi']
"['şekil', 'limit', 'kullanım', 'cokkk', 'saçma', 'iyi']","['şekil limit', 'saçma iyi', 'cokkk saçma', 'şekil', 'saçma']"
"['güzel', 'herkes', 'tavsiye', 'pratik', 'hız', 'ancak', 'nakit', 'çekim', 'kapa', 'iyi', 'gözlük', 'kullan', 'kart', 'bil', 'başka', 'hatta', 'gezi', 'yıl', 'turkcell', 'böyle', 'gör']","['pratik hız', 'hız ancak', 'iyi gözlük', 'hız', 'gözlük kullan']"
"['mükemmel', 'herkes', 'öner', 'mükkkkk']","['mükemmel herkes', 'mükemmel', 'herkes öner', 'herkes', 'öner mükkkkk']"
"['şifre', 'unut', 'yanlış', 'gir', 'hesap', 'don', 'şifre', 'yenile', 'tıkla', 'hiçbir', 'şekil', 'şifre', 'yenile', 'şua', 'aycell', 'kullan', 'teşekkür', 'aycell', 'rezalet']","['şifre unut', 'şifre yenile', 'şifre', 'don şifre', 'şekil şifre']"
"['güzel', 'veli', 'onay', 'kalk', 'iyi', 'aycell', 'kullan']","['iyi aycell', 'güzel', 'onay kalk', 'iyi', 'güzel veli']"
['iyi'],['iyi']
"['son', 'hafta', 'aysel', 'öde', 'oyun', 'iki', 'iste', 'veli', 'beyan', 'onay', 'iste', 'yasin', 'bugün', 'kadar', 'böyle', 'sorun', 'yok', 'duzeltecegim']","['son hafta', 'öde oyun', 'iki iste', 'oyun iki', 'bugün kadar']"
"['roos', 'cihaz', 'bildiri', 'güzel', 'diğer', 'banka', 'kullan', 'kullan', 'kullan', 'bırak', 'gerek', 'roos', 'cihaz', 'kullan', 'onayla', 'lütfen', 'düzel']","['cihaz bildiri', 'cihaz kullan', 'roos cihaz', 'banka kullan', 'kullan onayla']"
['iyi'],['iyi']
"['acilen', 'eski', 'dön', 'gerek', 'para', 'aktar', 'ilan', 'herşey', 'bura', 'öde', 'lütfen', 'acil', 'düzel']","['aktar ilan', 'ilan', 'lütfen', 'lütfen acil', 'bura']"
"['iyi', 'beğendi']","['iyi beğendi', 'beğendi', 'iyi']"
"['harika', 'değil', 'transfer', 'nakit', 'çeki', 'kapa', 'kötü', 'yüz', 'kişi', 'mağdur', 'yüz', 'kısa', 'zaman', 'eski', 'sistem', 'dön', 'iyi', 'yok', 'kişi', 'kaybet']","['kişi kaybet', 'nakit çeki', 'kaybet', 'değil transfer', 'kapa kötü']"
"['aycell', 'gir', 'mesaj', 'rezil', 'operatör', 'böyle', 'lanet']","['operatör böyle', 'rezil operatör', 'operatör', 'mesaj rezil', 'gir mesaj']"
['iyi'],['iyi']
"['güz', 'kart', 'ilk', 'harca', 'hediye', 'falan', 'gayet', 'memnun', 'kal', 'asla', 'şüphe', 'gerek', 'kart']","['kart ilk', 'güz kart', 'gerek kart', 'hediye falan', 'harca hediye']"
"['gayet', 'iyi']","['gayet iyi', 'iyi', 'gayet']"
"['fazla', 'kampanya', 'iyi']","['fazla kampanya', 'kampanya iyi', 'kampanya', 'fazla', 'iyi']"
"['veli', 'beyan', 'var', 'veli', 'onay', 'mesaj', 'celse', 'mesaj', 'gönder', 'kart', 'kal', 'hesap', 'yara', 'kullan', 'papara', 'tos', 'kullan', 'iyi']","['gönder kart', 'celse mesaj', 'mesaj gönder', 'mesaj celse', 'onay mesaj']"
['iyi'],['iyi']
"['eskiden', 'iyi', 'şimdi', 'kredi', 'kart', 'gönder', 'para', 'kendi', 'hesap', 'gönder', 'saçma', 'işlem', 'ücret', 'para', 'nakit', 'kullan', 'gönder', 'eski', 'pratik', 'yem', 'güzel']","['kredi kart', 'gönder para', 'kart gönder', 'şimdi kredi', 'para kendi']"
['iyi'],['iyi']
"['iyi', 'sıkıntı', 'yok', 'anlık', 'hep', 'teşekkür']","['hep teşekkür', 'teşekkür', 'sıkıntı yok', 'iyi', 'iyi sıkıntı']"
['iyi'],['iyi']
"['iyi', 'aycell']","['iyi aycell', 'iyi', 'aycell']"
['iyi'],['iyi']
"['iyi', 'i̇nternet', 'kazan', 'güzel', 'deneyim']","['güzel deneyim', 'kazan güzel', 'iyi nternet', 'deneyim', 'güzel']"
"['abi', 'bile', 'söylicem', 'iyi', 'gerçekten', 'kullanım', 'özgür', 'filan', 'hani', 'gayet', 'iyi', 'indrebilrsiniz', 'gönül', 'rahat', 'herkes', 'öner', 'bura', 'aycell', 'çalış', 'kolay']","['çalış kolay', 'kullanım özgür', 'özgür filan', 'iyi indrebilrsiniz', 'gönül rahat']"
"['güzel', 'kazı', 'kazan', 'iyi', 'puan', 'yem', 'kazan']","['kazan iyi', 'iyi puan', 'güzel kazı', 'güzel', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['güzel', 'fayda', 'böyle', 'güzel', 'teşekkür']","['güzel fayda', 'güzel teşekkür', 'teşekkür', 'fayda böyle', 'fayda']"
"['abi', 'iyi']","['abi iyi', 'iyi', 'abi']"
"['elverişli', 'işe', 'yara', 'siz', 'öner']","['işe yara', 'elverişli işe', 'siz öner', 'elverişli', 'siz']"
"['iyi', 'güzel']","['iyi güzel', 'güzel', 'iyi']"
['iyi'],['iyi']
"['beğen', 'kullan', 'güven', 'hangi', 'durum', 'hizmet', 'bağla', 'beğendi', 'herkes', 'öner']","['kullan güven', 'güven hangi', 'güven', 'hizmet bağla', 'durum hizmet']"
"['puan', 'kullan', 'hemen', 'sorun', 'çöz', 'iyi']","['puan kullan', 'hemen sorun', 'kullan hemen', 'çöz iyi', 'hemen']"
['iyi'],['iyi']
"['aycell', 'sadece', 'turkcell', 'paket', 'keşke', 'başka', 'hat', 'paket', 'yükle', 'bil', 'güzel']","['turkcell paket', 'sadece turkcell', 'turkcell', 'paket keşke', 'hat paket']"
"['cidden', 'güzel', 'dusunulms', 'kol', 'sage', 'böyle', 'devam']","['sage böyle', 'böyle devam', 'güzel dusunulms', 'güzel', 'böyle']"
"['iyi', 'hoş', 'güzel', 'cihaz', 'robot', 'bulun', 'cihaz', 'riot', 'yine', 'devam', 'iste', 'yazı', 'çık', 'evet', 'bas', 'çık', 'hayır', 'bas', 'sorun', 'yakın', 'zaman', 'çöz', 'iyi']","['robot bulun', 'cihaz robot', 'robot', 'güzel cihaz', 'cihaz riot']"
"['iyi', 'deneyim', 'bul']","['iyi deneyim', 'deneyim bul', 'deneyim', 'iyi', 'bul']"
"['iyi', 'fatura', 'öde', 'para', 'transfer', 'gerçekten', 'mükemmel']","['iyi fatura', 'fatura öde', 'gerçekten mükemmel', 'öde para', 'transfer gerçekten']"
['iyi'],['iyi']
"['göre', 'iyi', 'öde', 'kart', 'yakın', 'kampanya', 'var', 'arkadaş', 'şok', 'pata', 'yükle', 'kazan', 'birden', 'alışveriş', 'banko', 'müthiş', 'öte', 'teşekkür', 'turkcell']","['kampanya var', 'öde', 'teşekkür turkcell', 'birden alışveriş', 'kazan birden']"
"['güzel', 'para', 'ekle', 'bile', 'bedava', 'iyi']","['güzel para', 'bedava iyi', 'bile bedava', 'bedava', 'para ekle']"
['iyi'],['iyi']
['iyi'],['iyi']
"['aşırı', 'güzel', 'herkes', 'tavsiye', 'böyle', 'gör', 'yara', 'teşekkür']","['herkes tavsiye', 'yara teşekkür', 'teşekkür', 'güzel herkes', 'tavsiye böyle']"
"['iste', 'saat', 'para', 'yatır', 'cekebildigim', 'payfixe', 'teşekkür', 'adam', 'çaba', 'hal', 'alicaklarina', 'inan', 'rahat', 'kurani', 'finansal', 'özgür', 'iyi', 'payfix', 'uygulamasini', 'gecmis']","['para yatır', 'kurani finansal', 'cekebildigim payfixe', 'finansal özgür', 'rahat kurani']"
"['önce', 'sık', 'kullan', 'fakat', 'son', 'güncelle', 'sonra', 'nefret', 'adeta', 'böyle', 'paket', 'yükle', 'nakit', 'aktar', 'allah', 'bela']","['sonra nefret', 'kullan fakat', 'nefret adeta', 'nefret', 'böyle paket']"
"['böyle', 'güzel', 'gör', 'bütün', 'herşey', 'tek', 'yer', 'hale', 'bil']","['gör bütün', 'güzel gör', 'böyle güzel', 'bütün herşey', 'bütün']"
"['harika', 'aycell', 'iyi', 'var']","['aycell iyi', 'iyi var', 'harika aycell', 'iyi', 'harika']"
['iyi'],['iyi']
"['aycell', 'güzel', 'geliş', 'para', 'anlasmali', 'banka', 'harici', 'gönder', 'yok', 'aycell', 'kart', 'debil', 'aycell', 'hesap', 'parti', 'hesap', 'ekle', 'iyi', 'dur', 'kod', 'para', 'çek', 'ozelligi', 'yok', 'tam', 'güzel', 'yüz', 'i̇ldiz']","['para çek', 'hesap parti', 'parti hesap', 'banka harici', 'kart debil']"
['iyi'],['iyi']
"['harika', 'çıkart', 'siz', 'tebrik', 'kart', 'hesap', 'geçmiş', 'kupon', 'sakla', 'keşke', 'güncelle']","['tebrik kart', 'keşke güncelle', 'kupon sakla', 'siz tebrik', 'geçmiş kupon']"
"['mahvet', 'giriş', 'kaş', 'göz', 'çıkar', 'teşekkür']","['çıkar teşekkür', 'teşekkür', 'mahvet giriş', 'giriş kaş', 'çıkar']"
"['yorum', 'okuyan', 'kardeş', 'iyi', 'var']","['kardeş iyi', 'iyi var', 'okuyan kardeş', 'iyi', 'yorum okuyan']"
"['güzel', 'hazır', 'limit', 'yüksel', 'iste', 'bütün', 'işlem', 'bura', 'rica', 'limit', 'biraz', 'yüksel', 'bil', 'iyi', 'teşekkür']","['limit biraz', 'limit yüksel', 'hazır limit', 'biraz yüksel', 'rica limit']"
"['çift', 'sim', 'kart', 'telefon', 'wiki', 'kapa', 'doğrula', 'çalış', 'böyle', 'saçma', 'güvenlik', 'doğrula', 'dolayı', 'giriş', 'hangi', 'akıl', 'hizmet', 'böyle', 'saçma', 'güvenlik', 'doğrula', 'artık', 'giriş', 'yazılım', 'ekip', 'var', 'şaşır']","['saçma güvenlik', 'güvenlik doğrula', 'güvenlik', 'telefon wiki', 'kart telefon']"
"['güzel', 'gerçekten', 'banka', 'sürün', 'yerine', 'tür', 'kolay', 'sağla', 'sağol', 'teknoloji', 'yapım']","['sağol teknoloji', 'teknoloji yapım', 'teknoloji', 'tür kolay', 'kolay sağla']"
"['kampanya', 'kart', 'para', 'kart', 'geç', 'ton', 'cüzdan', 'kullan', 'böyle', 'rezil', 'gör', 'siz', 'iyi', 'şans']","['kampanya kart', 'ton cüzdan', 'kart geç', 'cüzdan kullan', 'cüzdan']"
"['iyi', 'teşekkür']","['iyi teşekkür', 'teşekkür', 'iyi']"
"['yaklaşık', 'yıl', 'turkcell', 'fatura', 'bin', 'üzeri', 'bin', 'öde', 'mobil', 'öde', 'lira', 'sun', 'turkcell', 'sadece', 'sun', 'neden', 'fatura', 'geç', 'öde', 'buda', 'pace', 'şaka', 'herhalde', 'merak', 'kısa', 'zaman', 'siz', 'kurtul', 'teşekkür', 'aycell']","['fatura geç', 'geç öde', 'neden fatura', 'fatura bin', 'öde buda']"
"['aycell', 'iyi']","['aycell iyi', 'iyi', 'aycell']"
['iyi'],['iyi']
"['bil', 'koy', 'yavaş', 'çalış', 'düzel', 'yıldız', 'bile', 'hak']","['yıldız bile', 'düzel yıldız', 'yıldız', 'koy yavaş', 'yavaş çalış']"
['iyi'],['iyi']
"['eski', 'arayüz', 'geri', 'dön', 'iyi']","['geri dön', 'arayüz geri', 'dön', 'geri', 'dön iyi']"
"['rahat', 'lütfen', 'gerek', 'neyse', 'kendi', 'telefon']","['kendi telefon', 'telefon', 'rahat lütfen', 'lütfen gerek', 'lütfen']"
"['yeni', 'gencel', 'yıldız', 'bile', 'hak', 'eski', 'aycell', 'iyi']","['gencel yıldız', 'yıldız bile', 'yıldız', 'aycell iyi', 'yeni gencel']"
